"Hotel_Address" "Hotel_Name" "lat" "lng" "Average_Score" "Total_Number_of_Reviews" "Negative_Word_Counts" "Positive_Word_Counts" "Number_of_Reviews_by_Reviewer" "Proportion_Postive" "Proportion_Negative"
"793" "Am Stadtpark 1 03 Landstra e 1030 Vienna Austria" "Hilton Vienna" 48.2062268 16.3833767 8 3078 20.602495543672 13.9001782531194 8.60249554367201 0.86096256684492 0.844919786096257
"794" "Ample 1 Pla a Duc de Medinaceli Ciutat Vella 08002 Barcelona Spain" "Catalonia Port" 41.378751 2.17873 8.8 701 13.9887640449438 25.2977528089888 8.06741573033708 0.971910112359551 0.691011235955056
"795" "Amstelstraat 17 Amsterdam City Center 1017 DA Amsterdam Netherlands" "Hampshire Hotel Rembrandt Square Amsterdam" 52.3663466 4.8985764 7.8 2591 22.7887700534759 12.9491978609626 8.64304812834225 0.903743315508021 0.824866310160428
"796" "Angli 60 Sarri St Gervasi 08017 Barcelona Spain" "Eurostars Angli" 41.4031654 2.1231637 8.3 847 18.4155844155844 17.4285714285714 7.97402597402597 0.948051948051948 0.805194805194805
"797" "Anna van den Vondelstraat 6 Oud West 1054 GZ Amsterdam Netherlands" "Pillows Anna van den Vondel Amsterdam" 52.3607413 4.8695315 9.4 161 14.0892857142857 47.9642857142857 4.39285714285714 0.964285714285714 0.625
"798" "Annagasse 16 01 Innere Stadt 1010 Vienna Austria" "Schlosshotel R mischer Kaiser" 48.2040859 16.3725046 8.9 1350 11.2890365448505 22.7607973421927 10.1694352159468 0.970099667774086 0.634551495016611
"799" "Annagasse 7 01 Innere Stadt 1010 Vienna Austria" "Hotel Mailberger Hof" 48.204183 16.3726664 8.4 1781 14.5710059171598 18.6153846153846 11.7603550295858 0.955621301775148 0.671597633136095
"800" "Apollolaan 101 105 Oud Zuid 1077 AN Amsterdam Netherlands" "Best Western Delphi Hotel" 52.3504558 4.8770194 7.5 372 20.125 20.4625 8.45 0.9375 0.7
"801" "Apollolaan 123 125 Oud Zuid 1077 AP Amsterdam Netherlands" "Apollofirst Boutique Hotel" 52.350396 4.8756404 8.5 1284 12.9193548387097 19.7930107526882 6.21236559139785 0.948924731182796 0.701612903225806
"802" "Apollolaan 138 Oud Zuid 1077 BG Amsterdam Netherlands" "Hilton Amsterdam" 52.351381 4.872723 8.3 1064 18.7562724014337 18.1075268817204 7.41218637992832 0.910394265232975 0.788530465949821
"803" "Apollolaan 2 Oud Zuid 1077 BA Amsterdam Netherlands" "Apollo Hotel Amsterdam" 52.3486098 4.8844292 8.2 2968 19.9838107098381 19.4782067247821 8.29265255292653 0.919053549190536 0.767123287671233
"804" "Arcs 10 Ciutat Vella 08002 Barcelona Spain" "Catalonia Catedral" 41.3846637 2.1740902 9.2 1914 12.6926229508197 20.8381147540984 6.76844262295082 0.954918032786885 0.639344262295082
"805" "Arend Janszoon Ernststraat 577 Zuideramstel 1082 LD Amsterdam Netherlands" "Element Amsterdam" 52.3312406 4.8774466 8.9 1369 23.2718120805369 25.7046979865772 6.01677852348993 0.936241610738255 0.738255033557047
"806" "Aribau 33 Eixample 08011 Barcelona Spain" "Axel Hotel Barcelona Urban Spa Adults Only" 41.3873478 2.1603987 8 2694 22.1727574750831 17.031561461794 10.5332225913621 0.913621262458472 0.764119601328904
"807" "Aribau 54 Eixample 08011 Barcelona Spain" "Cram" 41.3880549 2.1599602 8.5 778 16.0125786163522 17.9433962264151 8.9685534591195 0.930817610062893 0.729559748427673
"808" "Arlandaweg 10 Westpoort 1043 EW Amsterdam Netherlands" "Urban Lodge Hotel" 52.3856494 4.834443 8.6 5018 15.9047619047619 25.8319327731092 9.00373482726424 0.957049486461251 0.677871148459384
"809" "Aspernbr ckengasse 1 02 Leopoldstadt 1020 Vienna Austria" "Novotel Wien City" 48.2134246 16.3831309 8.1 1632 17.362962962963 15.2296296296296 7.54074074074074 0.911111111111111 0.737037037037037
"810" "Auerspergstra e 9 08 Josefstadt 1080 Vienna Austria" "The Levante Parliament A Design Hotel" 48.2083518 16.354532 8.4 1958 19.7154929577465 16.7380281690141 9.92676056338028 0.915492957746479 0.735211267605634
"811" "Ausi s Marc 34 Eixample 08010 Barcelona Spain" "Room Mate Gerard" 41.3919114 2.1765438 9 67 20.3571428571429 25.7857142857143 4.78571428571429 1 0.571428571428571
"812" "Avenida Bogatell 64 68 Sant Mart 08005 Barcelona Spain" "H10 Marina Barcelona" 41.393227 2.1927427 8.2 1579 22.6352201257862 17.377358490566 6.34591194968553 0.905660377358491 0.814465408805031
"813" "Avenida Diagonal 1 Sant Mart 08019 Barcelona Spain" "Barcelona Princess" 41.4109715 2.2186535 8.3 4293 21.4593088071349 20.5406911928651 8.1092530657748 0.933110367892977 0.783723522853958
"814" "Avenida Diagonal 201 Sant Mart 08018 Barcelona Spain" "Novotel Barcelona City" 41.4038774 2.1911894 8.4 1679 19.2773722627737 19.3211678832117 5.21532846715328 0.912408759124088 0.81021897810219
"815" "Avenida Diagonal 205 Sant Mart 08018 Barcelona Spain" "The Gates Diagonal Barcelona" 41.4036219 2.1902808 8 1725 25.2682926829268 19.0418118466899 7.03484320557491 0.905923344947735 0.825783972125436
"816" "Avenida Diagonal 555 Les Corts 08029 Barcelona Spain" "AC Hotel Diagonal L Illa a Marriott Lifestyle Hotel" 41.3899609 2.135684 8.6 446 17.5535714285714 13.8392857142857 7.85714285714286 0.892857142857143 0.857142857142857
"817" "Avenida Diagonal 568 Sarri St Gervasi 08021 Barcelona Spain" "Wilson Boutique Hotel" 41.3944029 2.150194 8.7 724 16.8137931034483 22.5862068965517 7.26896551724138 0.96551724137931 0.724137931034483
"818" "Avenida Diagonal 570 Sarri St Gervasi 08021 Barcelona Spain" "NH Hesperia Barcelona Presidente" 41.3941338 2.1489569 8.6 847 18.3833333333333 18.2 11.3833333333333 0.908333333333333 0.725
"819" "Avenida Diagonal 589 591 Les Corts 08014 Barcelona Spain" "Hilton Barcelona" 41.388682 2.1316368 8.1 281 18.8444444444444 13.5333333333333 7.4 0.933333333333333 0.755555555555556
"820" "Avenida Diagonal 596 Sarri St Gervasi 08021 Barcelona Spain" "Vincci Mae" 41.3933943 2.1461315 8.9 546 18.8490566037736 25.6320754716981 9.33962264150943 0.924528301886792 0.792452830188679
"821" "Avenida Diagonal 661 671 Les Corts 08028 Barcelona Spain" "Fairmont Rey Juan Carlos I" 41.3835246 2.1096141 8.3 1068 22.3299492385787 22.4060913705584 7.73604060913706 0.903553299492386 0.786802030456853
"822" "Avenida Litoral 10 Ciutat Vella 08005 Barcelona Spain" "Pullman Barcelona Skipper" 41.3860183 2.19473 8.6 1424 23.7446043165468 18.6330935251799 6.94244604316547 0.910071942446043 0.755395683453237
"823" "Avenida Marqu s de l Argentera 4 Ciutat Vella 08003 Barcelona Spain" "Hotel Ciutadella Barcelona" 41.3837583 2.1846933 8.1 448 25.1075268817204 17.7204301075269 6.97849462365591 0.946236559139785 0.806451612903226
"824" "Avenida Meridiana 151 Sant Mart 08026 Barcelona Spain" "Catalonia Atenas" 41.4110056 2.1866009 7.9 6792 20.555136663525 20.311027332705 4.4985862393968 0.924599434495759 0.783223374175306
"825" "Avenida Paralelo 57 59 Sants Montju c 08004 Barcelona Spain" "Tryp Barcelona Apolo Hotel" 41.3747031 2.1707106 7.8 883 25.0614525139665 14.7765363128492 6.32402234636872 0.921787709497207 0.849162011173184
"826" "Avenida Pearson 1 3 Les Corts 08034 Barcelona Spain" "Sansi Pedralbes" 41.39367 2.1115418 8.4 274 23.3 17.6333333333333 6.23333333333333 0.933333333333333 0.833333333333333
"827" "Avenida Rius y Taulet 1 3 Sants Montju c 08004 Barcelona Spain" "Crowne Plaza Barcelona Fira Center" 41.3725246 2.1540788 8.8 494 13.9833333333333 17.6083333333333 6.48333333333333 0.941666666666667 0.683333333333333
"828" "Avenida Roma 2 4 Sants Montju c 08014 Barcelona Spain" "Gran Hotel Torre Catalunya" 41.3795572 2.1425457 8.5 1671 16.369109947644 22.196335078534 7.68062827225131 0.958115183246073 0.691099476439791
"829" "Avenida Roma 22 30 Eixample 08015 Barcelona Spain" "H10 Itaca" 41.3810311 2.1455516 8.2 732 20.056 18.264 5.768 0.936 0.744
"830" "Avenida Roma 23 Eixample 08029 Barcelona Spain" "Hotel Abbot" 41.3815028 2.1449138 7.4 292 19.2307692307692 19.2820512820513 5.35897435897436 0.923076923076923 0.717948717948718
"831" "Avenida Roma 93 95 Eixample 08029 Barcelona Spain" "Sercotel Amister Art Hotel Barcelona" 41.3844072 2.1514584 8.5 591 21.375 24.3125 7.15 0.975 0.725
"832" "Avenida Sarri 50 Les Corts 08029 Barcelona Spain" "Melia Barcelona Sarri " 41.391058 2.141706 8.1 577 19.2616822429907 17.3551401869159 9.33644859813084 0.934579439252336 0.728971962616822
"833" "Avenida Tibidabo 1 Sarri St Gervasi 08022 Barcelona Spain" "ABaC Restaurant Hotel Barcelona GL Monumento" 41.4106944 2.136294 8.8 111 35.2258064516129 18.6774193548387 10.258064516129 0.967741935483871 0.774193548387097
"834" "Avinguda Catedral 7 Ciutat Vella 08002 Barcelona Spain" "Col n Hotel Barcelona" 41.3849613 2.1756666 8.9 1300 17.6237373737374 21.2828282828283 5.59090909090909 0.977272727272727 0.694444444444444
"835" "Avinguda Icaria 195 Sant Mart 08005 Barcelona Spain" "Hotel SB Icaria Barcelona" 41.3935591 2.1993915 8 3633 20.8736591179976 18.0977353992849 5.27175208581645 0.928486293206198 0.794994040524434
"836" "Avinguda Paral lel 76 78 Ciutat Vella 08001 Barcelona Spain" "Hotel Barcelona Universal" 41.375237 2.1684058 8.8 807 14.3320158102767 20.5612648221344 5.73913043478261 0.968379446640316 0.707509881422925
"837" "Avinyo 30 Ciutat Vella 08002 Barcelona Spain" "Aparthotel Arai 4 Superior" 41.3807517 2.1772425 9.3 520 13.4341463414634 24.3658536585366 5.77073170731707 0.975609756097561 0.629268292682927
"838" "Ballester 77 81 Gr cia 08023 Barcelona Spain" "Hotel Ronda Lesseps" 41.408641 2.1478143 7.4 867 19.578313253012 18.3975903614458 4.86746987951807 0.903614457831325 0.879518072289157
"839" "Balmes 103 105 Eixample 08008 Barcelona Spain" "Hotel Barcelona Center" 41.3917169 2.1592614 8.4 1472 18.2244094488189 16.4724409448819 6.12204724409449 0.929133858267717 0.783464566929134
"840" "Balmes 117 Eixample 08008 Barcelona Spain" "Olivia Balmes Hotel" 41.392095 2.158493 9.3 1835 11.1980392156863 25.4078431372549 7.91960784313726 0.97843137254902 0.627450980392157
"841" "Balmes 142 146 Eixample 08008 Barcelona Spain" "Catalonia Diagonal Centro" 41.3938632 2.1568039 8.1 1918 18.3658536585366 16.2113821138211 6.16260162601626 0.922764227642276 0.764227642276423
"842" "Basil Street Knightsbridge Kensington and Chelsea London SW3 1AT United Kingdom" "The Capital" 51.4997486 -0.1615242 9 355 10.0896551724138 15.5241379310345 9.3448275862069 0.972413793103448 0.648275862068965
"843" "Baumgasse 83 03 Landstra e 1030 Vienna Austria" "Vienna Sporthotel" 48.191373 16.4082294 8.4 556 15.7619047619048 16.984126984127 14.7142857142857 0.920634920634921 0.746031746031746
"844" "Belgrove Street Camden London WC1H 8AB United Kingdom" "Megaro Hotel" 51.5294411 -0.1233745 8.8 1803 14.98375 18.96125 10.955 0.95 0.65875
"845" "Bellamyplein 47 Oud West 1053 AT Amsterdam Netherlands" "Hotel De Hallen" 52.3677568 4.8682174 8.8 1420 18.9915492957746 26.3070422535211 9.76338028169014 0.966197183098592 0.661971830985915
"846" "Beltran i R zpide 7 9 Les Corts 08034 Barcelona Spain" "AC Hotel Victoria Suites a Marriott Lifestyle Hotel" 41.3893478 2.1209755 8.6 375 14.9777777777778 20.1777777777778 8.48888888888889 1 0.711111111111111
"847" "Bergara 11 Eixample 08002 Barcelona Spain" "Catalonia Plaza Catalunya" 41.3865289 2.1682919 8.6 4153 16.5995850622407 19.2385892116183 6.22717842323651 0.952282157676348 0.690871369294606
"848" "Bergara 2 4 Eixample 08002 Barcelona Spain" "Hotel Regina" 41.3858891 2.1681652 8.5 2775 15.0779661016949 16.7474576271186 6.9 0.93728813559322 0.711864406779661
"849" "Bergara 8 Eixample 08002 Barcelona Spain" "Hotel Pulitzer" 41.386136 2.1682914 8.8 1746 13.8040404040404 19.189898989899 8.51717171717172 0.963636363636364 0.654545454545455
"850" "Berruguete 126 Horta Guinard 08035 Barcelona Spain" "Hotel Alimara" 41.4337561 2.147327 8.1 1991 18.825641025641 16.5692307692308 7.51282051282051 0.907692307692308 0.835897435897436
"851" "Bloomsbury Way Camden London WC1A 2SD United Kingdom" "Thistle Holborn The Kingsley" 51.5179659 -0.1234343 8.5 1593 17.2990126939351 18.8928067700987 6.12693935119887 0.949224259520451 0.727785613540197
"852" "Boltzmanngasse 8 09 Alsergrund 1090 Vienna Austria" "Hotel Boltzmann" 48.2216779 16.3567111 8.1 662 22.2714285714286 16.6142857142857 7.35714285714286 0.857142857142857 0.785714285714286
"853" "Bond Street Mayfair Westminster Borough London W1S 2YF United Kingdom" "The Westbury A Luxury Collection Hotel Mayfair London" 51.5144418 -0.146432 8.2 715 18.3044982698962 11.5328719723183 7.4636678200692 0.910034602076125 0.833910034602076
"854" "Boquer a 10 Ciutat Vella 08002 Barcelona Spain" "Petit Palace Boqueria Garden" 41.3812223 2.1739622 8.5 3602 21.5152671755725 20.2684478371501 7.17175572519084 0.958015267175573 0.746819338422392
"855" "Boria 24 26 Ciutat Vella 08003 Barcelona Spain" "Mercer House B ria BCN" 41.3846844 2.1791065 8.6 301 23.7977528089888 23.7865168539326 8.87640449438202 0.932584269662921 0.764044943820225
"856" "Breite Gasse 9 07 Neubau 1070 Vienna Austria" "Hotel ViennArt am Museumsquartier" 48.2035677 16.356445 8.4 2692 19.3144104803493 19.707423580786 12.5851528384279 0.919213973799127 0.762008733624454
"857" "Bridges Court Road Battersea London SW11 3BE United Kingdom" "Crowne Plaza London Battersea" 51.4689559 -0.1787256 8.8 1071 20.937181663837 19.4804753820034 4.54838709677419 0.932088285229202 0.779286926994907
"858" "Bryanston Street Marble Arch Westminster Borough London W1H 7EH United Kingdom" "Amba Hotel Marble Arch" 51.5144004 -0.1565506 8.5 3980 15.8843106180666 14.5467511885895 6.69413629160063 0.933438985736926 0.768621236133122
"859" "Buckingham Gate Westminster Borough London SW1E 6AF United Kingdom" "Taj 51 Buckingham Gate Suites and Residences" 51.498861 -0.1374897 9.5 310 7.3984962406015 22.2406015037594 6.78947368421053 0.969924812030075 0.62406015037594
"860" "Burggasse 2 07 Neubau 1070 Vienna Austria" "Hotel Sans Souci Wien" 48.204576 16.3563661 9.4 824 15.0723404255319 23.463829787234 8.30212765957447 0.961702127659574 0.672340425531915
"861" "C rcega 368 Eixample 08037 Barcelona Spain" "Catalonia La Pedrera" 41.3986093 2.1625037 8.4 1135 16.9032258064516 19.3612903225806 6.05806451612903 0.961290322580645 0.761290322580645
"862" "C rsega 289 Eixample 08008 Barcelona Spain" "Ohla Eixample" 41.3944574 2.1564353 9.1 978 18.976 22.472 8.992 0.96 0.732
"863" "Cadogan Place Kensington and Chelsea London SW1X 9PY United Kingdom" "Jumeirah Carlton Tower" 51.4973568 -0.1576728 8.6 265 15.7105263157895 10.9868421052632 6.65789473684211 0.907894736842105 0.828947368421053
"864" "Calabria 115 117 Eixample 08015 Barcelona Spain" "Hotel Villa Emilia" 41.3802469 2.1541149 9.1 869 15.4145077720207 25.860103626943 6.18134715025907 0.984455958549223 0.61139896373057
"865" "Calabria 90 92 Eixample 08015 Barcelona Spain" "TWO Hotel Barcelona by Axel 4 Sup Adults Only" 41.37913 2.1561186 8.8 2336 19.0268199233716 19.2969348659004 13.6666666666667 0.950191570881226 0.704980842911877
"866" "Calle K s n Entrada principal Mercabarna Sants Montju c 08040 Barcelona Spain" "Hotel Best Western PLUS Alfa Aeropuerto" 41.3283758 2.1129638 7.8 2521 22.0769230769231 17 8.31993006993007 0.91958041958042 0.760489510489511
"867" "Calvet 40 42 Sarri St Gervasi 08021 Barcelona Spain" "AC Hotel Irla a Marriott Lifestyle Hotel" 41.3948175 2.1434702 7.9 69 12.75 7.9375 9.25 0.75 0.8125
"868" "Capellans 4 Ciutat Vella 08002 Barcelona Spain" "Hotel Barcelona Catedral" 41.384829 2.1751277 8.9 2695 15.0367816091954 21.583908045977 6.00574712643678 0.96551724137931 0.649425287356322
"869" "Capitan Arenas 20 Les Corts 08034 Barcelona Spain" "Arenas Atiram Hotels" 41.3904305 2.1262314 7.5 779 17.2666666666667 15.7066666666667 8.6 0.893333333333333 0.786666666666667
"870" "Carburton Street Westminster Borough London W1W 5EE United Kingdom" "Holiday Inn London Regent s Park" 51.5222472 -0.1426128 8.2 2266 14.7905569007264 15.2179176755448 5.16222760290557 0.932203389830508 0.765133171912833
"871" "Cardenal Reig 11 Les Corts 08028 Barcelona Spain" "Senator Barcelona Spa Hotel" 41.3777977 2.1135971 7.7 3097 22.9929701230228 16.4059753954306 5.96133567662566 0.917398945518453 0.813708260105448
"872" "Cardington Street Euston Camden London NW1 2LP United Kingdom" "Thistle Euston" 51.5291423 -0.1372782 8.3 2474 15.8550247116969 14.6309719934102 5.26029654036244 0.92339373970346 0.741350906095552
"873" "Carlos Place Westminster Borough London W1K 2AL United Kingdom" "The Connaught" 51.5101556 -0.1496314 9.3 147 16.1555555555556 14.6444444444444 5.66666666666667 0.933333333333333 0.644444444444444
"874" "Carrer de Arag 271 Eixample 08007 Barcelona Spain" "Room Mate Anna" 41.3929366 2.1653954 9.1 1286 13.9249146757679 25.4505119453925 8.26962457337884 0.969283276450512 0.723549488054608
"875" "Carretera Vallvidrera Tibidabo 83 93 Horta Guinard 08035 Barcelona Spain" "Gran Hotel La Florida" 41.4253332 2.1211028 8.7 943 28.7021276595745 22.563829787234 8.87765957446809 0.930851063829787 0.787234042553192
"876" "Caspe 103 Eixample 08013 Barcelona Spain" "Ayre Hotel Caspe" 41.3961021 2.1794688 8.5 3442 16.2 20.6067226890756 8.89915966386555 0.951260504201681 0.771428571428571
"877" "Catherine Grove Greenwich Greenwich London SE10 8BB United Kingdom" "Doubletree By Hilton London Greenwich" 51.474469 -0.019428 8.8 1805 18.3333333333333 18.7139917695473 5.04115226337449 0.939300411522634 0.753086419753086
"878" "Chassestraat 62 64 De Baarsjes 1057 JJ Amsterdam Netherlands" "Chasse Hotel" 52.3696719 4.8614475 8.9 404 18.8920863309353 26.3453237410072 6.33812949640288 0.956834532374101 0.755395683453237
"879" "Chelsea Harbour Hammersmith and Fulham London SW10 0XG United Kingdom" "The Chelsea Harbour Hotel" 51.4756558 -0.1813888 8.6 1032 17.2909090909091 14.1345454545455 6.45090909090909 0.910909090909091 0.763636363636364
"880" "Coburgbastei 4 01 Innere Stadt 1010 Vienna Austria" "Palais Coburg Residenz" 48.2058584 16.3766545 9.5 98 10.75 15.5 13 1 0.5
"881" "Comte Borrell 208 Eixample 08029 Barcelona Spain" "Zenit Borrell" 41.3859873 2.1514021 8 758 23.8690476190476 13.0357142857143 7.28571428571429 0.916666666666667 0.821428571428571
"882" "Comte d Urgell 232 Eixample 08036 Barcelona Spain" "U232 Hotel" 41.3895237 2.1490307 8.7 873 11.9646464646465 20.2222222222222 6.16666666666667 0.934343434343434 0.656565656565657
"883" "Consell de Cent 498 500 Eixample 08013 Barcelona Spain" "Eurostars Monumental" 41.4006653 2.1787089 8.3 1382 21.1792452830189 22.8443396226415 4.88679245283019 0.943396226415094 0.806603773584906
